Generation number: 0

Individual: 0:
12)	0.443342
13)	0.831233
14)	0.215125
15)	-0.748222

Individual: 191:
0)	-0.916379
1)	0.241798
2)	-0.632557
3)	-0.494186
4)	-0.40141
5)	-0.364727
6)	0.0633259
7)	-0.285012
8)	-0.696707
9)	-0.143712
10)	0.398785
11)	0.701407
12)	-0.599414
13)	-0.710501
14)	0.24015
15)	0.804926

Individual: 192:
0)	0.0553911
1)	0.886654
2)	-0.60625
3)	-0.3773
4)	0.42613
5)	0.32139
6)	0.389813
7)	-0.0909757
8)	0.215979
9)	-0.413068
10)	0.941465
11)	0.447493
12)	0.305887
13)	-0.653554
14)	0.142186
15)	-0.291665

Individual: 193:
0)	-0.968261
1)	0.350322
2)	-0.535691
3)	-0.896237
4)	-0.33018
5)	-0.76751
6)	0.620533
7)	-0.346721
8)	-0.309977
9)	0.997803
10)	-0.649098
11)	0.871456
12)	-0.657338
13)	-0.486496
14)	-0.800836
15)	-0.309122

Individual: 194:
0)	0.138951
1)	0.317362
2)	0.338603
3)	0.233558
4)	0.788812
5)	-0.946104
6)	-0.488266
7)	0.241005
8)	-0.841914
9)	-0.146825
10)	0.146336
11)	0.978332
12)	-0.192053
13)	0.962462
14)	0.708548
15)	0.422834

Individual: 195:
0)	-0.321329
1)	-0.0553301
2)	0.35783
3)	0.550401
4)	-0.519639
5)	-0.243812
6)	-0.035432
7)	0.531846
8)	-0.64629
9)	0.0152898
10)	-0.44615
11)	0.652394
12)	0.362041
13)	0.775018
14)	0.23722
15)	0.765801

Individual: 196:
0)	0.378582
1)	-0.887997
2)	-0.304544
3)	0.09653
4)	-0.0698569
5)	-0.155004
6)	-0.7257
7)	0.20188
8)	0.561083
9)	0.69396
10)	-0.243446
11)	-0.0935392
12)	-0.721671
13)	-0.806818
14)	-0.128269
15)	0.0227973

Individual: 197:
0)	-0.358074
1)	-0.328288
2)	0.606922
3)	0.668325
4)	-0.938047
5)	-0.388775
6)	-0.618885
7)	0.993652
8)	0.86523
9)	-0.303507
10)	-0.855281
11)	0.132603
12)	0.693655
13)	0.869381
14)	0.468001
15)	-0.811762

Individual: 198:
0)	-0.201941
1)	0.698904
2)	-0.320292
3)	-0.934263
4)	0.788141
5)	0.380779
6)	-0.880612
7)	-0.0340281
8)	0.401898
9)	0.678091
10)	0.5656
11)	-0.648488
12)	0.858028
13)	0.115574
14)	-0.0983612
15)	0.198035

Individual: 199:
0)	0.351848
1)	-0.25895
2)	0.083224
3)	0.342875
4)	0.25895
5)	-0.235206
6)	0.468307
7)	0.744255
8)	-0.392254
9)	0.3914
10)	-0.426679
11)	-0.536973
12)	0.384808
13)	0.154515
14)	-0.682241
15)	-0.820551


// ----------------------------------------------------------- //

Generation number: 50

Individual: 0:
0)	0.377793
1)	-0.0191352
2)	0.0181925
3)	-0.065596
4)	-0.365344
5)	0.423862
6)	0.0706991
7)	0.355635
8)	-0.243291
9)	0.0283622
10)	0.183633
11)	0.401452
12)	0.391332
13)	0.203421
14)	0.0382273
15)	0.124601

Individual: 1:
0)	0.150451
1)	-0.00476245
2)	0.0164074
3)	-0.0694262
4)	-0.306102
5)	0.144106
6)	0.069677
7)	0.358128
8)	-0.247016
9)	0.00711346
10)	0.0317247
11)	0.228443
12)	0.52857
13)	0.255428
14)	0.0655974
15)	0.110904

Individual: 2:
0)	0.438939
1)	-0.146424
2)	0.0249595
3)	-0.0498796
4)	-0.464674
5)	-0.0549639
6)	0.0606973
7)	0.285931
8)	-0.336337
9)	-0.00390612
10)	0.335784
11)	0.164589
12)	0.696541
13)	0.332457
14)	0.0135485
15)	-0.22241

Individual: 3:
0)	0.337001
1)	-0.142808
2)	0.0243395
3)	-0.109864
4)	-0.360276
5)	0.0560538
6)	-0.123447
7)	0.463026
8)	-0.477853
9)	0.0431321
10)	0.370992
11)	0.182231
12)	0.61346
13)	0.386502
14)	0.00639008
15)	-0.276254

Individual: 4:
0)	0.398528
1)	0.272848
2)	-0.124119
3)	-0.182962
4)	0.00867692
5)	-0.0254521
6)	0.178146
7)	0.487366
8)	-0.231765
9)	-0.0507487
10)	0.313431
11)	0.160181
12)	0.469526
13)	0.425513
14)	0.00595632
15)	-0.291946

Individual: 5:
0)	0.397457
1)	0.179615
2)	-0.187162
3)	-0.0477119
4)	-0.297101
5)	-0.0134316
6)	0.153812
7)	0.53367
8)	-0.223112
9)	0.123047
10)	0.317288
11)	0.14829
12)	0.308979
13)	0.463448
14)	0.00426359
15)	-0.252017

Individual: 6:
0)	0.353544
1)	-0.0306714
2)	0.0177717
3)	-0.0972318
4)	-0.0470504
5)	0.211379
6)	0.0821081
7)	0.454924
8)	-0.158165
9)	0.0833726
10)	0.225651
11)	0.147718
12)	0.191619
13)	0.282992
14)	0.0491946
15)	-0.0944741

Individual: 7:
0)	0.351174
1)	-0.0618082
2)	0.0179991
3)	-0.0908717
4)	-0.31564
5)	0.282381
6)	0.0608462
7)	0.708882
8)	-0.0824966
9)	0.0839922
10)	0.0184515
11)	0.154737
12)	0.310858
13)	0.292017
14)	0.0401799
15)	-0.0981383

Individual: 8:
0)	0.471628
1)	-0.0396435
2)	0.0513567
3)	0.237278
4)	-0.307399
5)	0.137854
6)	0.178248
7)	0.565577
8)	-0.0803883
9)	0.0557225
10)	0.266327
11)	0.232602
12)	0.626056
13)	0.277159
14)	0.120805
15)	-0.0573075

Individual: 9:
0)	0.321812
1)	-0.0655748
2)	-0.199541
3)	-0.0235493
4)	-0.29757
5)	0.137829
6)	0.197415
7)	0.58703
8)	-0.0890607
9)	0.0365788
10)	0.274247
11)	0.236504
12)	0.453954
13)	0.400371
14)	-0.0290229
15)	-0.123704

Individual: 10:
0)	0.474447
1)	-0.240239
2)	0.0217901
3)	0.00572284
4)	-0.329896
5)	0.118005
6)	0.169025
7)	0.49488
8)	-0.210181
9)	0.118886
10)	0.375203
11)	0.3616
12)	0.420886
13)	0.512158
14)	-0.00688175
15)	0.442391

Individual: 11:
0)	0.476257
1)	-0.068124
2)	0.0213671
3)	-0.0620973
4)	-0.318205
5)	0.129793
6)	-0.0132554
7)	0.484531
8)	-0.0461088
9)	0.0569982
10)	0.322022
11)	0.368772
12)	0.564421
13)	0.504455
14)	-0.10409
15)	0.260708

Individual: 12:
0)	0.669231
1)	0.00180335
2)	0.0206101
3)	-0.00669937
4)	-0.436045
5)	0.14704
6)	0.00827911
7)	0.407797
8)	-0.318006
9)	0.3792
10)	0.235413
11)	0.0658184
12)	0.334424
13)	0.161366
14)	0.114018
15)	0.0505585

Individual: 13:
0)	0.388309
1)	0.00252645
2)	0.0214523
3)	0.017635
4)	-0.321058
5)	0.28724
6)	0.108337
7)	0.375024
8)	-0.306877
9)	0.270614
10)	0.0472909
11)	0.358435
12)	0.334631
13)	0.581742
14)	-0.182332
15)	0.0501415

Individual: 14:
0)	0.339275
1)	-0.0211675
2)	0.00857337
3)	-0.354296
4)	-0.4531
5)	0.0902537
6)	0.0963674
7)	0.455377
8)	-0.307109
9)	0.145712
10)	0.475925
11)	0.246995
12)	0.294839
13)	0.340035
14)	0.0641648
15)	-0.0347979

Individual: 15:
0)	0.344042
1)	-0.0174368
2)	0.256189
3)	-0.103622
4)	-0.482034
5)	0.095628
6)	0.274972
7)	0.60022
8)	-0.282083
9)	0.110274
10)	0.175709
11)	0.199567
12)	0.213691
13)	0.307646
14)	0.064161
15)	-0.0597041

Individual: 16:
0)	0.382081
1)	0.224851
2)	0.0324756
3)	-0.128409
4)	-0.452871
5)	0.104438
6)	0.108332
7)	0.627167
8)	-0.122016
9)	0.0540731
10)	0.362577
11)	0.0208226
12)	0.218902
13)	0.308152
14)	0.0647684
15)	-0.0284951

Individual: 17:
0)	0.25349
1)	0.0350418
2)	0.033894
3)	-0.116364
4)	-0.195296
5)	0.0943282
6)	0.177556
7)	0.532046
8)	-0.275753
9)	0.302472
10)	0.392563
11)	0.040683
12)	0.216546
13)	0.344643
14)	0.0596264
15)	0.031255

Individual: 18:
0)	0.372172
1)	0.0386365
2)	0.0657662
3)	0.0152729
4)	-0.17093
5)	0.0933087
6)	0.14616
7)	0.372732
8)	-0.239816
9)	-0.0706563
10)	0.611717
11)	0.00532782
12)	0.285113
13)	0.322136
14)	0.0770095
15)	0.188713

Individual: 19:
0)	0.368296
1)	0.00184639
2)	0.0978544
3)	-0.0523692
4)	-0.220044
5)	0.224375
6)	0.127757
7)	0.636599
8)	-0.24559
9)	0.086238
10)	0.357182
11)	-0.000236385
12)	0.210323
13)	0.328814
14)	0.316336
15)	0.0930181

Individual: 20:
0)	0.547849
1)	0.0331263
2)	0.0204222
3)	-0.166103
4)	-0.392097
5)	0.0473335
6)	0.109244
7)	0.367501
8)	-0.238989
9)	-0.0545769
10)	0.302422
11)	0.0814117
12)	0.273461
13)	0.382039
14)	0.0921339
15)	0.0616233

Individual: 21:
0)	0.541664
1)	0.0411192
2)	0.0204951
3)	-0.194005
4)	-0.38432
5)	0.0766606
6)	0.113587
7)	0.420529
8)	-0.254452
9)	-0.0412005
10)	0.2657
11)	0.170809
12)	0.27699
13)	0.399371
14)	0.0131984
15)	0.174898

Individual: 22:
0)	0.480134
1)	-0.156624
2)	0.00715179
3)	0.00183779
4)	-0.262207
5)	0.132633
6)	0.216184
7)	0.565627
8)	-0.187962
9)	0.357516
10)	0.248798
11)	0.0298814
12)	0.705752
13)	0.214527
14)	0.106106
15)	0.0392379

Individual: 23:
0)	0.505631
1)	0.258008
2)	0.0115538
3)	0.00111828
4)	-0.280442
5)	0.127176
6)	0.213832
7)	0.683349
8)	-0.198966
9)	0.148825
10)	0.260964
11)	0.0384606
12)	0.558357
13)	0.144774
14)	0.323961
15)	0.0594293

Individual: 24:
0)	0.525534
1)	0.151755
2)	0.0184255
3)	-0.0219377
4)	-0.112917
5)	-0.0128002
6)	-0.000197117
7)	0.54543
8)	-0.163947
9)	0.0111347
10)	0.354999
11)	0.22083
12)	0.264884
13)	0.396358
14)	0.0581858
15)	0.202311

Individual: 25:
0)	0.39459
1)	-0.0197336
2)	0.0182445
3)	-0.00632358
4)	-0.15442
5)	0.14949
6)	-0.0251898
7)	0.565495
8)	-0.0262272
9)	-0.0100316
10)	0.306951
11)	0.217061
12)	0.404801
13)	0.452446
14)	0.0957496
15)	0.157948

Individual: 26:
0)	0.389469
1)	-0.0449326
2)	0.0172043
3)	-0.09972
4)	-0.228547
5)	0.266658
6)	0.0665232
7)	0.509195
8)	-0.163302
9)	0.0843251
10)	0.312534
11)	0.0825973
12)	0.298897
13)	0.420233
14)	0.00873349
15)	-0.0131798

Individual: 27:
0)	0.380361
1)	-0.117105
2)	0.0187477
3)	-0.0894969
4)	-0.270462
5)	0.229765
6)	0.0739199
7)	0.482341
8)	-0.162763
9)	0.0848497
10)	0.358273
11)	0.0889229
12)	0.302522
13)	0.385869
14)	-0.0070817
15)	0.0333042

Individual: 28:
0)	0.345183
1)	-0.0238295
2)	-0.00584832
3)	-0.0677942
4)	-0.359163
5)	0.141305
6)	-0.151013
7)	0.38023
8)	-0.316817
9)	0.314318
10)	0.245918
11)	0.193494
12)	0.339054
13)	0.252227
14)	0.059072
15)	-0.0924556

Individual: 29:
0)	0.352205
1)	-0.00862911
2)	-0.00697476
3)	-0.0572504
4)	-0.374084
5)	0.0188534
6)	-0.151439
7)	0.501025
8)	-0.329878
9)	0.28002
10)	0.280069
11)	0.0775687
12)	0.321612
13)	0.255042
14)	0.0384342
15)	-0.0895819

Individual: 30:
0)	0.419424
1)	-0.0512577
2)	0.0176621
3)	-0.0209552
4)	-0.253768
5)	0.14023
6)	0.0375457
7)	0.643846
8)	-0.155342
9)	0.15671
10)	0.346233
11)	0.235243
12)	0.113946
13)	0.337068
14)	-0.0478135
15)	0.134348

Individual: 31:
0)	0.449343
1)	-0.0548943
2)	0.0178648
3)	0.0762557
4)	-0.609055
5)	0.163045
6)	0.0596852
7)	0.739624
8)	-0.13946
9)	0.209422
10)	0.291128
11)	0.26228
12)	0.279409
13)	0.445199
14)	-0.130601
15)	0.135317

Individual: 32:
0)	0.337779
1)	-0.0941646
2)	0.0183704
3)	-0.0637409
4)	-0.313043
5)	-0.0544897
6)	0.121557
7)	0.588561
8)	-0.384473
9)	0.0927557
10)	0.299962
11)	0.0557042
12)	0.329094
13)	0.456831
14)	-0.188675
15)	-0.0311678

Individual: 33:
0)	0.34229
1)	-0.0986519
2)	0.0191701
3)	-0.0274921
4)	-0.136341
5)	0.26854
6)	0.129152
7)	0.374961
8)	-0.274344
9)	0.0961779
10)	0.29327
11)	0.0952336
12)	0.351623
13)	0.228731
14)	0.0264809
15)	-0.0725487

Individual: 34:
0)	0.37857
1)	-0.112949
2)	0.0162372
3)	-0.219816
4)	-0.223716
5)	0.0714278
6)	0.086203
7)	0.412028
8)	-0.393646
9)	0.382851
10)	0.320717
11)	0.175402
12)	0.403134
13)	0.589096
14)	0.00501214
15)	0.290902

Individual: 35:
0)	0.687462
1)	-0.121627
2)	0.0152246
3)	-0.0341774
4)	-0.229289
5)	0.0805513
6)	0.0821432
7)	0.420313
8)	-0.237543
9)	0.0994596
10)	0.330924
11)	0.35429
12)	0.393996
13)	0.437002
14)	0.116912
15)	0.00392112

Individual: 36:
0)	0.375623
1)	-0.0490452
2)	0.0174232
3)	-0.0843799
4)	-0.158712
5)	0.0949426
6)	0.0708992
7)	0.746707
8)	-0.280405
9)	0.115926
10)	0.220445
11)	0.355179
12)	0.465216
13)	0.303621
14)	0.0834768
15)	0.0419585

Individual: 37:
0)	0.381524
1)	-0.038507
2)	0.0173429
3)	-0.0471026
4)	-0.2612
5)	0.0832037
6)	0.0594127
7)	0.485993
8)	-0.295862
9)	0.0232488
10)	0.206976
11)	0.147901
12)	0.369545
13)	0.331001
14)	0.087095
15)	0.0283707

Individual: 38:
0)	0.494919
1)	-0.100537
2)	-0.0521727
3)	-0.0678006
4)	-0.365863
5)	0.125793
6)	0.0295637
7)	0.357564
8)	-0.181535
9)	0.137221
10)	0.382522
11)	0.401701
12)	0.239285
13)	0.403811
14)	0.0638341
15)	0.0203518

Individual: 39:
0)	0.657336
1)	-0.118893
2)	0.0181614
3)	0.145848
4)	-0.290006
5)	0.12185
6)	0.0891559
7)	0.498797
8)	-0.179905
9)	0.0941463
10)	0.177623
11)	0.368763
12)	0.352142
13)	0.412142
14)	0.112949
15)	0.01382

Individual: 40:
0)	0.408663
1)	-0.0949507
2)	0.0180784
3)	-0.143209
4)	-0.355444
5)	0.438095
6)	-0.0552257
7)	0.474465
8)	-0.129615
9)	0.0777125
10)	0.295461
11)	0.223132
12)	0.446004
13)	0.356495
14)	-0.0142428
15)	-0.0220733

Individual: 41:
0)	0.399806
1)	-0.13902
2)	0.0230511
3)	-0.141695
4)	-0.312261
5)	0.276711
6)	0.0865671
7)	0.46472
8)	-0.354532
9)	0.124685
10)	0.367355
11)	0.23129
12)	0.367413
13)	0.297607
14)	0.0323397
15)	-0.0426463

Individual: 42:
0)	0.23123
1)	-0.0411427
2)	0.0144913
3)	-0.0229315
4)	-0.328503
5)	0.239475
6)	-0.186601
7)	0.45328
8)	-0.132973
9)	0.143899
10)	0.402962
11)	0.146681
12)	0.283928
13)	0.204007
14)	-0.075928
15)	-0.0651405

Individual: 43:
0)	0.237157
1)	-0.0310288
2)	0.0131542
3)	-0.0704425
4)	-0.580821
5)	0.103018
6)	-0.321229
7)	0.4677
8)	-0.145845
9)	0.16545
10)	0.177364
11)	0.146844
12)	0.712768
13)	0.257691
14)	-0.0742782
15)	-0.00793184

Individual: 44:
0)	0.185294
1)	-0.0730552
2)	0.0188175
3)	-0.0484523
4)	-0.32581
5)	0.155551
6)	0.114866
7)	0.490003
8)	-0.215435
9)	0.157826
10)	0.303218
11)	0.0459899
12)	0.5182
13)	0.319146
14)	-0.0272425
15)	0.0180635

Individual: 45:
0)	0.298251
1)	-0.170154
2)	0.0198132
3)	0.188798
4)	-0.332757
5)	0.127894
6)	0.0901987
7)	0.481951
8)	-0.181797
9)	-0.105273
10)	0.496569
11)	0.235657
12)	0.370163
13)	0.37286
14)	-0.0867531
15)	0.00953351

Individual: 46:
0)	0.39629
1)	-0.0691572
2)	-0.0131771
3)	-0.0431438
4)	-0.286234
5)	0.0333837
6)	0.127263
7)	0.239083
8)	-0.266998
9)	0.0608188
10)	0.259832
11)	0.158472
12)	0.196521
13)	0.187213
14)	-0.0255121
15)	-0.0339435

Individual: 47:
0)	0.285285
1)	-0.0602263
2)	0.00755741
3)	-0.0735257
4)	-0.372273
5)	0.0255062
6)	0.0850364
7)	0.520807
8)	-0.453487
9)	0.226541
10)	0.264877
11)	0.185794
12)	0.389407
13)	0.159519
14)	-0.0272913
15)	0.028992

Individual: 48:
0)	0.374491
1)	-0.203479
2)	0.019257
3)	-0.0567568
4)	-0.353758
5)	0.145204
6)	0.148442
7)	0.472235
8)	-0.235268
9)	0.0725237
10)	0.27208
11)	0.253553
12)	0.347908
13)	0.301238
14)	-0.203987
15)	-0.0160828

Individual: 49:
0)	0.416674
1)	-0.204446
2)	0.0208694
3)	-0.0485676
4)	-0.374443
5)	0.140817
6)	0.345478
7)	0.462953
8)	-0.293749
9)	0.109182
10)	0.263412
11)	0.234702
12)	0.326649
13)	0.326884
14)	-0.23617
15)	0.406128

Individual: 50:
0)	0.867272
1)	-0.000123741
2)	0.0201718
3)	-0.093988
4)	-0.376508
5)	-0.0851671
6)	0.355872
7)	0.360155
8)	-0.230414
9)	0.0715671
10)	0.212819
11)	0.240332
12)	0.271667
13)	0.579871
14)	0.0965411
15)	0.181573

Individual: 51:
0)	0.396061
1)	-0.0445737
2)	0.0191815
3)	-0.355906
4)	-0.246238
5)	0.296232
6)	0.132224
7)	0.684904
8)	-0.228605
9)	0.128607
10)	0.271857
11)	0.252382
12)	0.41613
13)	0.0603266
14)	0.0990444
15)	-0.321905

Individual: 52:
0)	0.426042
1)	0.0375024
2)	0.145928
3)	-0.0649768
4)	-0.346831
5)	0.152005
6)	0.170149
7)	0.499753
8)	-0.17299
9)	0.0539167
10)	0.267472
11)	0.438559
12)	0.444757
13)	0.39581
14)	0.139143
15)	-0.319447

Individual: 53:
0)	0.444248
1)	-0.0389038
2)	0.0248105
3)	-0.136498
4)	-0.575367
5)	0.142574
6)	-0.0856508
7)	0.502086
8)	-0.199782
9)	-0.169968
10)	0.279789
11)	0.281076
12)	0.483974
13)	0.341619
14)	-0.111457
15)	0.131042

Individual: 54:
0)	0.401327
1)	-0.0490449
2)	0.0186048
3)	-0.0732175
4)	-0.487754
5)	0.188225
6)	0.19111
7)	0.508676
8)	-0.515331
9)	0.550818
10)	0.28499
11)	0.229543
12)	0.298177
13)	0.588251
14)	-0.0272564
15)	0.115237

Individual: 55:
0)	0.428689
1)	-0.197749
2)	0.0184925
3)	0.190323
4)	-0.415853
5)	0.16367
6)	0.183408
7)	0.496356
8)	-0.48921
9)	0.291677
10)	0.210984
11)	-0.0754847
12)	0.430736
13)	0.56894
14)	-0.0597093
15)	0.0540696

Individual: 56:
0)	0.233516
1)	-0.0302598
2)	-0.15172
3)	-0.0642274
4)	-0.347186
5)	0.0691632
6)	0.20681
7)	0.634605
8)	-0.458062
9)	0.392231
10)	0.300276
11)	0.0170973
12)	0.598312
13)	0.285083
14)	0.0269581
15)	-0.0598952

Individual: 57:
0)	0.11193
1)	-0.0768896
2)	0.0204602
3)	-0.0850524
4)	-0.316306
5)	0.0521914
6)	0.173077
7)	0.324683
8)	-0.437364
9)	0.1255
10)	0.312536
11)	0.0980067
12)	0.402747
13)	0.259534
14)	0.06804
15)	-0.0551433

Individual: 58:
0)	0.277726
1)	-0.134162
2)	0.0243113
3)	-0.213055
4)	-0.298926
5)	0.112616
6)	-0.0940298
7)	0.741772
8)	-0.226868
9)	0.0568935
10)	0.305118
11)	-0.140369
12)	0.464614
13)	0.325441
14)	-0.0653943
15)	-0.0560534

Individual: 59:
0)	0.286375
1)	-0.110937
2)	0.0207884
3)	-0.237041
4)	-0.235774
5)	0.108728
6)	-0.10527
7)	0.750966
8)	-0.131762
9)	0.0415672
10)	0.302487
11)	0.0602337
12)	0.435309
13)	0.482552
14)	-0.086216
15)	-0.0560131

Individual: 60:
0)	0.239421
1)	-0.0587049
2)	0.0140252
3)	-0.263602
4)	-0.25284
5)	0.0683546
6)	-0.377258
7)	0.600984
8)	-0.220813
9)	0.315541
10)	0.449973
11)	0.135652
12)	0.413108
13)	0.298886
14)	-0.0637017
15)	-0.061652

Individual: 61:
0)	0.329904
1)	-0.0454157
2)	0.0185523
3)	-0.151181
4)	-0.345368
5)	0.0866147
6)	-0.283228
7)	0.49768
8)	-0.226946
9)	0.477595
10)	0.355213
11)	0.131655
12)	0.427776
13)	0.29216
14)	-0.0711359
15)	-0.0556532

Individual: 62:
0)	0.562476
1)	-0.0422483
2)	0.0178332
3)	0.142162
4)	-0.460749
5)	0.156473
6)	0.133178
7)	0.71524
8)	-0.19144
9)	-0.0035781
10)	0.188682
11)	0.154705
12)	0.107899
13)	0.297587
14)	0.027379
15)	-0.236017

Individual: 63:
0)	0.557173
1)	-0.0544319
2)	0.0185443
3)	0.293325
4)	-0.536818
5)	0.157245
6)	0.127367
7)	0.865629
8)	-0.197976
9)	-0.000932133
10)	0.193816
11)	0.157493
12)	-0.156315
13)	0.124505
14)	0.251593
15)	0.0203181

Individual: 64:
0)	0.306754
1)	-0.0332643
2)	0.0209222
3)	-0.0637825
4)	-0.193157
5)	0.0153955
6)	0.218314
7)	0.447521
8)	-0.401637
9)	0.301602
10)	0.292632
11)	0.337914
12)	0.43019
13)	0.267707
14)	-0.0193943
15)	-0.0326859

Individual: 65:
0)	0.074057
1)	-0.0977785
2)	0.0167594
3)	-0.0613181
4)	-0.198602
5)	0.0468572
6)	0.279102
7)	0.334084
8)	-0.392376
9)	0.262841
10)	0.287411
11)	0.39322
12)	0.487075
13)	0.276766
14)	-0.0150444
15)	-0.29674

Individual: 66:
0)	0.616801
1)	-0.0675104
2)	0.0192884
3)	0.234138
4)	-0.377785
5)	0.273944
6)	0.154892
7)	0.373003
8)	-0.481032
9)	0.026712
10)	0.176284
11)	0.311244
12)	0.341404
13)	0.338822
14)	-0.0877542
15)	-0.144059

Individual: 67:
0)	0.550686
1)	-0.0703427
2)	0.0172714
3)	0.0300541
4)	-0.398849
5)	0.0321151
6)	0.250441
7)	0.642334
8)	-0.204277
9)	0.126578
10)	0.302865
11)	0.224045
12)	0.360645
13)	0.31973
14)	-0.362977
15)	-0.0944104

Individual: 68:
0)	0.29853
1)	0.162337
2)	0.0206617
3)	0.0622523
4)	-0.389862
5)	0.132846
6)	0.230061
7)	0.395036
8)	-0.259705
9)	0.104927
10)	0.29175
11)	0.110838
12)	0.271559
13)	0.32271
14)	0.256065
15)	-0.0391684

Individual: 69:
0)	0.387735
1)	0.157936
2)	0.00703039
3)	-0.00463779
4)	-0.461504
5)	0.183585
6)	0.178953
7)	0.385188
8)	-0.212547
9)	0.0673984
10)	0.289775
11)	0.119071
12)	0.27984
13)	0.332302
14)	0.101468
15)	-0.0644344

Individual: 70:
0)	0.455768
1)	-0.0140013
2)	0.0178882
3)	-0.0352832
4)	-0.332563
5)	-0.0631282
6)	0.0103754
7)	0.484665
8)	-0.141755
9)	0.428705
10)	0.0998754
11)	0.342615
12)	0.343686
13)	0.611568
14)	0.08871
15)	-0.00194459

Individual: 71:
0)	0.42112
1)	-0.177182
2)	0.0158779
3)	-0.0161566
4)	-0.327361
5)	0.112394
6)	-0.0953161
7)	0.476184
8)	-0.194548
9)	0.193297
10)	0.651526
11)	0.0548683
12)	0.367684
13)	0.481423
14)	0.151424
15)	0.0277177

Individual: 72:
0)	0.432048
1)	0.0117693
2)	0.0268682
3)	-0.109239
4)	-0.338154
5)	0.174814
6)	0.0479887
7)	0.450025
8)	-0.261543
9)	0.13475
10)	0.191687
11)	0.132276
12)	0.366677
13)	0.391942
14)	0.154664
15)	-0.428658

Individual: 73:
0)	0.531107
1)	0.00359452
2)	0.308076
3)	-0.346407
4)	-0.29278
5)	0.263208
6)	0.0781754
7)	0.37872
8)	-0.112444
9)	0.0153616
10)	0.413465
11)	0.133893
12)	0.324887
13)	0.436361
14)	-0.222858
15)	-0.119728

Individual: 74:
0)	0.33904
1)	-0.0415213
2)	-0.00571683
3)	-0.137702
4)	-0.308568
5)	0.290196
6)	0.0476029
7)	0.471026
8)	-0.146382
9)	0.130577
10)	0.581778
11)	0.143678
12)	0.432624
13)	0.32391
14)	-0.105884
15)	0.0549766

Individual: 75:
0)	0.339766
1)	-0.0552141
2)	-0.288658
3)	-0.176921
4)	-0.514705
5)	0.160817
6)	0.0599257
7)	0.317658
8)	-0.123659
9)	0.0215901
10)	0.345821
11)	0.139898
12)	0.438576
13)	0.313287
14)	-0.110781
15)	-0.153964

Individual: 76:
0)	0.359484
1)	-0.00895544
2)	0.00949491
3)	-0.107789
4)	-0.266985
5)	-0.102151
6)	-0.0294755
7)	0.435345
8)	-0.354409
9)	0.159386
10)	0.246191
11)	0.205932
12)	0.352756
13)	0.311684
14)	0.0294435
15)	-0.109

Individual: 77:
0)	0.426087
1)	-0.0245858
2)	0.0114775
3)	-0.0410404
4)	0.0325272
5)	-0.0700829
6)	0.102163
7)	0.549271
8)	-0.0904591
9)	0.158294
10)	0.23797
11)	0.187873
12)	0.344205
13)	0.306054
14)	-0.152174
15)	-0.112679

Individual: 78:
0)	0.44784
1)	-0.00602435
2)	0.0189528
3)	-0.0762559
4)	-0.394543
5)	0.0131436
6)	0.34776
7)	0.49991
8)	-0.253528
9)	-0.074769
10)	0.0884781
11)	0.170745
12)	0.391546
13)	0.463357
14)	0.023825
15)	-0.0446874

Individual: 79:
0)	0.469968
1)	-0.042837
2)	-0.00146018
3)	-0.163056
4)	-0.407009
5)	0.0610539
6)	-0.0434397
7)	0.488807
8)	-0.27945
9)	0.110414
10)	0.199663
11)	0.179683
12)	0.0928107
13)	0.386575
14)	0.0877373
15)	0.0141688

Individual: 80:
0)	0.63426
1)	-0.0507331
2)	0.0213147
3)	0.171868
4)	-0.389038
5)	0.123491
6)	0.104256
7)	0.361997
8)	-0.212761
9)	0.273238
10)	0.173433
11)	0.0919238
12)	0.353256
13)	0.427596
14)	0.12696
15)	-0.0402909

Individual: 81:
0)	0.382683
1)	-0.252576
2)	0.0206111
3)	-0.02515
4)	-0.42979
5)	-0.0146843
6)	0.0949909
7)	0.129765
8)	-0.293175
9)	0.377608
10)	0.325099
11)	0.0972501
12)	0.36217
13)	0.526006
14)	-0.0737015
15)	-0.0505518

Individual: 82:
0)	0.491806
1)	-0.108202
2)	0.0011486
3)	-0.109876
4)	-0.277622
5)	0.203145
6)	0.0815492
7)	0.579395
8)	-0.162846
9)	0.128186
10)	0.306726
11)	0.0194309
12)	0.902244
13)	0.103195
14)	0.0583228
15)	0.0503077

Individual: 83:
0)	0.415459
1)	-0.0825001
2)	0.036064
3)	-0.053291
4)	-0.316372
5)	0.100863
6)	0.408923
7)	0.689255
8)	-0.189819
9)	0.175844
10)	0.316103
11)	0.0264447
12)	0.563018
13)	0.167543
14)	0.0621444
15)	0.0440166

Individual: 84:
0)	0.536498
1)	-0.0439096
2)	0.0045539
3)	0.0626405
4)	-0.33879
5)	0.142272
6)	0.0400272
7)	0.477165
8)	-0.208545
9)	0.116111
10)	0.389938
11)	0.190616
12)	0.313536
13)	0.392867
14)	0.0540294
15)	-0.0661246

Individual: 85:
0)	0.462252
1)	-0.0019779
2)	-0.0267498
3)	-0.177626
4)	-0.341412
5)	0.161736
6)	0.0666465
7)	0.28797
8)	-0.288296
9)	0.170258
10)	0.436777
