Generation number: 0

Individual: 0:
13)	0.296622
14)	0.366746
15)	0.0577197

Individual: 22:
0)	0.472228
1)	0.224509
2)	-0.0701458
3)	0.551282
4)	-1
5)	0.616063
6)	-0.410456
7)	0.453206
8)	-0.402132
9)	-0.557574
10)	0.774222
11)	0.388952
12)	0.514211
13)	0.40518
14)	-0.493271
15)	0.635136

Individual: 23:
0)	1
1)	0.317951
2)	-0.377474
3)	0.628077
4)	-1
5)	-0.266742
6)	0.53348
7)	0.778132
8)	0.830882
9)	0.817192
10)	0.931684
11)	0.50111
12)	0.578728
13)	0.402989
14)	0.631931
15)	0.170669

Individual: 24:
0)	0.667258
1)	0.78134
2)	-0.333705
3)	0.185535
4)	-0.645753
5)	0.1095
6)	-0.476262
7)	0.554654
8)	0.108346
9)	0.795006
10)	1
11)	-0.197534
12)	0.154323
13)	0.229795
14)	0.156947
15)	0.0577197

Individual: 25:
0)	0.199923
1)	0.430106
2)	-0.380395
3)	0.445102
4)	-0.508475
5)	-0.122184
6)	-0.0247891
7)	0.369667
8)	0.569046
9)	0.771908
10)	0.64456
11)	0.29213
12)	0.145695
13)	0.185395
14)	0.200493
15)	-0.400576

Individual: 26:
0)	0.817725
1)	0.802707
2)	-0.0272744
3)	0.427006
4)	-0.796047
5)	0.410105
6)	0.0920082
7)	0.0577952
8)	0.52547
9)	0.800931
10)	0.902567
11)	0.324912
12)	0.199638
13)	0.463334
14)	0.0108916
15)	0.580291

Individual: 27:
0)	0.647544
1)	0.188748
2)	-0.170522
3)	0.531345
4)	-0.446193
5)	-0.120685
6)	-0.409542
7)	0.452975
8)	0.0908292
9)	1
10)	0.736521
11)	0.627665
12)	0.42694
13)	0.580105
14)	-0.280065
15)	0.796994

Individual: 28:
0)	0.472228
1)	0.224509
2)	-0.0701458
3)	0.551282
4)	-1
5)	0.598823
6)	-0.410456
7)	0.453206
8)	-0.402132
9)	-0.557574
10)	0.774222
11)	0.548249
12)	0.514211
13)	0.717223
14)	-0.493271
15)	0.370543

Individual: 29:
0)	0.596154
1)	0.701624
2)	-0.249333
3)	0.121244
4)	-1
5)	-0.212967
6)	-0.134172
7)	0.378478
8)	0.267852
9)	0.944039
10)	0.837753
11)	0.453637
12)	0.00614948
13)	0.38409
14)	0.438168
15)	0.469286

Individual: 30:
0)	0.950318
1)	0.337938
2)	-0.226215
3)	0.628077
4)	-1
5)	-0.266742
6)	0.232097
7)	0.789091
8)	0.830882
9)	0.762369
10)	1
11)	0.50111
12)	0.306853
13)	0.102667
14)	0.580305
15)	0.170669

Individual: 31:
0)	0.472228
1)	0.224509
2)	-0.0701458
3)	0.551282
4)	-1
5)	0.701722
6)	-0.410456
7)	0.453206
8)	-0.402132
9)	-0.557574
10)	0.774222
11)	0.388952
12)	0.309319
13)	0.354507
14)	-0.493271
15)	0.776378

Individual: 32:
0)	0.54835
1)	0.697485
2)	-0.393216
3)	0.135578
4)	-0.815134
5)	0.0628986
6)	0.00304928
7)	0.501607
8)	0.418314
9)	0.841476
10)	0.745439
11)	0.0791474
12)	-0.40087
13)	0.405252
14)	0.65564
15)	-0.465493

Individual: 33:
0)	0.647583
1)	0.894456
2)	-0.181639
3)	0.103327
4)	-0.849853
5)	-0.0524248
6)	-0.358146
7)	0.566103
8)	0.518979
9)	0.944039
10)	1
11)	0.453637
12)	0.00614948
13)	0.917835
14)	0.727218
15)	0.202785

Individual: 34:
0)	0.25344
1)	0.328581
2)	-0.730518
3)	0.135578
4)	-1
5)	0.0628986
6)	0.00304928
7)	0.646617
8)	0.418314
9)	0.841476
10)	0.839869
11)	0.0791474
12)	-0.209473
13)	0.228413
14)	0.65564
15)	-0.41315

Individual: 35:
0)	0.667258
1)	0.51126
2)	-0.333705
3)	0.185535
4)	-0.645753
5)	0.0313028
6)	-0.245533
7)	0.383752
8)	0.108346
9)	0.795006
10)	0.90557
11)	0.0560659
12)	0.154323
13)	0.229795
14)	0.366746
15)	0.0577197

Individual: 36:
0)	0.582203
1)	0.719395
2)	-0.181639
3)	0.230717
4)	-0.838831
5)	0.138258
6)	-0.0698516
7)	0.642507
8)	0.490616
9)	0.29822
10)	0.831871
11)	0.394895
12)	0.00614948
13)	0.647389
14)	0.377659
15)	0.266384

Individual: 37:
0)	0.39742
1)	0.0608479
2)	-0.338156
3)	0.306765
4)	-0.925689
5)	0.0956519
6)	-0.460106
7)	0.614694
8)	0.13686
9)	-0.266744
10)	0.976615
11)	-0.00603733
12)	0.170783
13)	0.299831
14)	-0.0626823
15)	0.529654

Individual: 38:
0)	0.596154
1)	0.701624
2)	-0.0515094
3)	0.121244
4)	-1
5)	-0.212967
6)	0.0553384
7)	0.566103
8)	0.267852
9)	0.944039
10)	1
11)	0.55725
12)	0.00614948
13)	0.38409
14)	0.532883
15)	0.0577197

Individual: 39:
0)	0.647583
1)	0.894456
2)	-0.181639
3)	0.103327
4)	-0.734606
5)	-0.0524248
6)	-0.358146
7)	0.586694
8)	0.518979
9)	0.944039
10)	0.881886
11)	0.438869
12)	0.00614948
13)	0.917835
14)	0.727218
15)	0.202785

Individual: 40:
0)	0.582203
1)	0.719395
2)	-0.354193
3)	0.0612659
4)	-0.753935
5)	0.00728265
6)	0.0700592
7)	0.720164
8)	0.267852
9)	0.0553324
10)	0.929552
11)	0.453637
12)	0.229463
13)	0.523539
14)	0.438168
15)	0.517823

Individual: 41:
0)	0.647583
1)	0.894456
2)	-0.053635
3)	0.103327
4)	-0.734606
5)	0.282702
6)	-0.305383
7)	0.566103
8)	0.518979
9)	1
10)	1
11)	0.453637
12)	0.00614948
13)	0.917835
14)	0.727218
15)	0.202785

Individual: 42:
0)	0.6017
1)	0.982554
2)	-0.0019776
3)	0.343754
4)	-0.196774
5)	0.646218
6)	-0.166816
7)	0.062849
8)	0.153965
9)	1
10)	0.965255
11)	0.324912
12)	0.611351
13)	0.494748
14)	0.0968257
15)	0.568252

Individual: 43:
0)	0.467722
1)	0.78134
2)	-0.393216
3)	0.185535
4)	-0.405887
5)	-0.1815
6)	-0.0239303
7)	0.383752
8)	0.271381
9)	0.795006
10)	1
11)	0.199195
12)	-0.122587
13)	0.229795
14)	0.366746
15)	0.0577197

Individual: 44:
0)	0.85845
1)	0.551518
2)	-0.226215
3)	0.894366
4)	-0.50546
5)	-0.422377
6)	0.53348
7)	0.740255
8)	0.707511
9)	0.728748
10)	0.911878
11)	0.71572
12)	0.244103
13)	0.402319
14)	0.253653
15)	0.212475

Individual: 45:
0)	0.823417
1)	0.119376
2)	-0.170522
3)	0.242642
4)	-0.909552
5)	-0.120685
6)	-0.210693
7)	0.452975
8)	0.524619
9)	1
10)	0.736521
11)	0.627665
12)	0.228732
13)	0.553288
14)	-0.280065
15)	0.978192

Individual: 46:
0)	0.379412
1)	0.415209
2)	-0.380032
3)	0.0795219
4)	-0.683502
5)	-0.0992821
6)	0.200679
7)	0.0243721
8)	0.504569
9)	0.806031
10)	1
11)	1
12)	0.686773
13)	0.215772
14)	0.134835
15)	0.40608

Individual: 47:
0)	0.659304
1)	0.315217
2)	-0.0701458
3)	0.551282
4)	-1
5)	0.598823
6)	-0.410456
7)	0.578811
8)	-0.402132
9)	-0.557574
10)	0.774222
11)	0.388952
12)	0.514211
13)	0.424768
14)	-0.493271
15)	0.635136

Individual: 48:
0)	0.582203
1)	0.719395
2)	-0.181639
3)	0.230717
4)	-0.838831
5)	0.138258
6)	0.0756942
7)	0.505604
8)	0.490616
9)	0.29822
10)	0.831871
11)	0.341813
12)	0.282015
13)	0.647389
14)	0.377659
15)	0.266384

Individual: 49:
0)	0.640108
1)	0.749687
2)	-0.0272744
3)	0.427006
4)	-0.467788
5)	0.421687
6)	0.0920082
7)	-0.127907
8)	0.227139
9)	0.888137
10)	1
11)	0.521745
12)	0.611351
13)	0.318886
14)	0.0108916
15)	0.580291

Individual: 50:
0)	0.667258
1)	0.78134
2)	-0.333705
3)	0.185535
4)	-0.645753
5)	0.0313028
6)	-0.245533
7)	0.383752
8)	0.108346
9)	0.795006
10)	1
11)	0.0560659
12)	0.154323
13)	0.229795
14)	0.366746
15)	0.0577197


// ----------------------------------------------------------- //

Generation number: 2

Individual: 0:
0)	0.762362
1)	0.372295
2)	0.0868862
3)	-0.497111
4)	-0.12656
5)	-0.596118
6)	0.392438
7)	-0.419294
8)	-0.0571856
9)	-0.535142
10)	0.155736
11)	0.0142331
12)	0.472747
13)	-0.562728
14)	-0.324442
15)	0.926084

Individual: 1:
0)	0.376324
1)	0.110657
2)	0.212561
3)	-0.56475
4)	-0.98822
5)	0.415754
6)	-0.798761
7)	0.246132
8)	0.877715
9)	-0.014243
10)	0.253136
11)	-0.00619526
12)	-0.239784
13)	0.312055
14)	0.105625
15)	-0.393722

Individual: 2:
0)	-0.534272
1)	0.538133
2)	-0.178564
3)	-0.596057
4)	-0.44418
5)	0.208289
6)	-0.0967742
7)	-0.0672933
8)	0.195654
9)	0.269448
10)	0.709586
11)	0.657582
12)	0.24955
13)	0.485644
14)	0.220872
15)	-0.473212

Individual: 3:
0)	0.307718
1)	-0.158937
2)	-0.790399
3)	-0.203507
4)	0.154498
5)	-0.419416
6)	0.706207
7)	0.102329
8)	0.514206
9)	-0.770928
10)	-0.0149236
11)	-0.241737
12)	-0.00637837
13)	0.586718
14)	-0.0977233
15)	-0.235267

Individual: 4:
0)	0.911435
1)	0.261696
2)	-0.64684
3)	-0.457695
4)	-0.736747
5)	0.530045
6)	0.903439
7)	0.387576
8)	-0.663238
9)	-0.178341
10)	-0.88818
11)	0.475072
12)	-0.736747
13)	0.694143
14)	0.728629
15)	0.383275

Individual: 5:
0)	0.198096
1)	-0.113318
2)	0.470016
3)	0.156682
4)	0.0545183
5)	-0.277322
6)	-0.69689
7)	-0.549791
8)	-0.43079
9)	0.605762
10)	-0.136769
11)	0.97998
12)	0.278906
13)	-0.308878
14)	-0.58309
15)	0.502588

Individual: 6:
0)	-0.110132
1)	-0.489731
2)	0.368023
3)	0.890561
4)	-0.129002
5)	0.78045
6)	-0.985656
7)	1
8)	0.143594
9)	0.572314
10)	-0.0709647
11)	-0.71514
12)	-0.422882
13)	-0.233985
14)	-0.991455
15)	-0.164159

Individual: 7:
0)	0.590503
1)	-0.606983
2)	-0.859432
3)	-0.221168
4)	0.181494
5)	-0.85815
6)	-0.604663
7)	-0.433168
8)	0.193155
9)	-0.0913419
10)	0.390616
11)	0.394696
12)	-0.249868
13)	0.368938
14)	0.192804
15)	0.416648

Individual: 8:
0)	-0.572799
1)	0.538133
2)	-0.178564
3)	-0.596057
4)	0.257451
5)	0.0470687
6)	-0.204379
7)	-0.0672933
8)	0.0164892
9)	0.0651051
10)	0.814243
11)	0.657582
12)	0.24955
13)	0.564922
14)	0.220872
15)	-0.648235

Individual: 9:
0)	0.405072
1)	0.0643025
2)	0.212561
3)	-0.316614
4)	-0.7743
5)	0.415754
6)	-0.986294
7)	0.246132
8)	0.726493
9)	-0.0169988
10)	0.449382
11)	-0.00619526
12)	-0.239784
13)	0.556937
14)	0.105625
15)	-0.328804

Individual: 10:
0)	0.927985
1)	0.420392
2)	0.456893
3)	0.774395
4)	-0.222929
5)	0.071569
6)	0.84702
7)	-0.382794
8)	-0.223792
9)	0.141148
10)	-0.0604773
11)	0.467391
12)	0.490707
13)	0.472762
14)	0.478866
15)	-0.721366

Individual: 11:
0)	0.307718
1)	0.0171514
2)	-0.790399
3)	0.0101016
4)	-0.545824
5)	-0.406031
6)	0.717707
7)	0.102329
8)	0.176431
9)	-0.770928
10)	-0.247332
11)	-0.241737
12)	-0.00637837
13)	0.586718
14)	0.0185247
15)	-0.237785

Individual: 12:
0)	0.702445
1)	0.488632
2)	-0.690237
3)	-0.346171
4)	-0.841304
5)	-0.651152
6)	-0.179271
7)	0.640004
8)	0.169405
9)	-0.0012299
10)	-0.182043
11)	-0.194705
12)	-0.0688803
13)	0.00241096
14)	-0.694693
15)	-0.353923

Individual: 13:
0)	0.391522
1)	1
2)	-0.620106
3)	-0.328104
4)	-0.6433
5)	0.759474
6)	-0.0372757
7)	0.996033
8)	-0.804987
9)	0.250343
10)	-0.811213
11)	-0.124546
12)	-0.543071
13)	-0.903134
14)	0.789239
15)	-0.419965

Individual: 14:
0)	0.590503
1)	-0.496649
2)	-0.859432
3)	-0.341408
4)	0.181494
5)	-0.85815
6)	-0.604663
7)	-0.433168
8)	0.355409
9)	-0.0904721
10)	0.489157
11)	0.394696
12)	-0.190316
13)	0.368938
14)	0.208771
15)	0.416648

Individual: 15:
0)	0.542039
1)	-0.120887
2)	0.952028
3)	-0.766289
4)	0.25183
5)	0.257851
6)	0.787896
7)	-0.733583
8)	0.130646
9)	0.80401
10)	0.560167
11)	0.930418
12)	-0.532362
13)	0.803095
14)	0.594836
15)	0.906796

Individual: 16:
0)	0.18909
1)	0.0565296
2)	-0.885922
3)	0.215369
4)	0.566637
5)	0.605213
6)	0.0397656
7)	-0.3961
8)	0.965004
9)	0.453352
10)	0.839335
11)	0.783181
12)	0.0787072
13)	-0.715323
14)	-0.0758385
15)	-0.529344

Individual: 17:
0)	0.590503
1)	-0.606983
2)	-0.859432
3)	-0.221168
4)	0.181494
5)	-0.85815
6)	-0.604663
7)	-0.433168
8)	0.288675
9)	-0.0913419
10)	0.390616
11)	0.394696
12)	-0.117405
13)	0.368938
14)	0.0375896
15)	0.416648

Individual: 18:
0)	0.697623
1)	0.238642
2)	0.291803
3)	-0.629078
4)	0.233863
5)	-0.470016
6)	-0.498703
7)	0.190201
8)	0.77626
9)	-0.105722
10)	0.427778
11)	-0.055211
12)	-0.837031
13)	0.613086
14)	0.710685
15)	-0.453105

Individual: 19:
0)	0.942323
1)	0.699481
2)	0.354726
3)	0.810373
4)	-0.212867
5)	-0.27255
6)	0.807733
7)	-0.382794
8)	-0.223792
9)	0.0766198
10)	-0.292886
11)	0.467391
12)	0.490707
13)	0.472762
14)	0.478866
15)	-0.721366

Individual: 20:
0)	0.324165
1)	0.628104
2)	-0.620106
3)	-0.328104
4)	-0.6433
5)	0.990356
6)	-0.0851161
7)	0.996033
8)	-0.804987
9)	0.250343
10)	-0.811213
11)	0.0637386
12)	0.929237
13)	-0.0562864
14)	0.789239
15)	-0.419965

Individual: 21:
0)	0.653105
1)	0.0643025
2)	0.212561
3)	-0.209632
4)	-0.689731
5)	0.286505
6)	-0.798761
7)	0.249345
8)	0.726493
9)	-0.0169988
10)	0.449382
11)	-0.00619526
12)	-0.350649
13)	-0.28991
14)	-0.0942137
15)	-0.285806

Individual: 22:
0)	-0.0984222
1)	-0.313489
2)	-0.885922
3)	0.511963
4)	0.566637
5)	0.605213
6)	0.0397656
7)	-0.117762
8)	0.751946
9)	0.508496
10)	0.911802
11)	0.851436
12)	0.386231
13)	0.0097127
14)	-0.0758385
15)	-0.529344

Individual: 23:
0)	0.322968
1)	-0.606983
2)	-0.859432
3)	-0.221168
4)	0.181494
5)	-0.85815
6)	-0.604663
7)	-0.433168
8)	0.288675
9)	0.0141942
10)	0.381286
11)	0.394696
12)	-0.117405
13)	-0.598528
14)	0.316184
15)	0.423286

Individual: 24:
0)	-0.0822382
1)	-0.318769
2)	0.470016
3)	0.156682
4)	0.254924
5)	-0.199417
6)	-0.69689
7)	-0.549791
8)	-0.149693
9)	0.605762
10)	0.0728385
11)	0.180006
12)	0.278906
13)	-0.308878
14)	-0.58309
15)	0.314615

Individual: 25:
0)	0.324165
1)	0.849605
2)	-0.620106
3)	-0.328104
4)	-0.6433
5)	0.990356
6)	-0.0851161
7)	0.996033
8)	-0.804987
9)	0.250343
10)	-0.73578
11)	0.863713
12)	0.929237
13)	-0.903134
14)	0.789239
15)	-0.419965

Individual: 26:
0)	-0.771905
1)	-0.0977783
2)	-0.377728
3)	0.985229
4)	-0.922849
5)	-0.495834
6)	-0.621448
7)	-0.504624
8)	-0.692984
9)	0.0523728
10)	0.734846
11)	0.87817
12)	0.797412
13)	0.559313
14)	0.349134
15)	0.313517

Individual: 27:
0)	0.724479
1)	-0.511042
2)	0.446883
3)	0.70502
4)	0.993591
5)	0.99939
6)	0.222999
7)	-0.0863521
8)	-0.621305
9)	-0.405438
10)	0.844731
11)	-1
12)	-0.248268
13)	-0.814753
14)	0.296393
15)	-0.88757

Individual: 28:
0)	-0.0984222
1)	-0.0390057
2)	-0.885922
3)	0.38027
4)	0.566637
5)	-0.258168
6)	0.0397656
7)	-0.3961
8)	0.630296
9)	0.453352
10)	0.945009
11)	0.851436
12)	0.0787072
13)	-0.922651
14)	-0.0758385
15)	-0.128125

Individual: 29:
0)	0.72342
1)	0.329279
2)	-0.690237
3)	-0.346171
4)	-0.841304
5)	0.167201
6)	0.281961
7)	0.640004
8)	-0.0111789
9)	-0.215287
10)	-0.327351
11)	-0.402509
12)	0.157857
13)	0.00241096
14)	-0.694693
15)	-0.353923

Individual: 30:
0)	0.778555
1)	-0.0398694
2)	0.952028
3)	-0.766289
4)	0.451155
5)	0.257851
6)	0.787896
7)	-0.925849
8)	0.0172101
9)	0.80401
10)	0.560167
11)	0.930418
12)	-0.605274
13)	0.803095
14)	0.594836
15)	0.906796

Individual: 31:
0)	-0.982421
1)	0.83758
2)	-0.448225
3)	-0.392956
4)	0.175817
5)	0.382366
6)	0.412778
7)	0.4807
8)	0.0833139
9)	-0.469994
10)	0.487472
11)	-0.0630818
12)	-0.0840785
13)	0.919672
14)	0.488876
15)	-0.783441

Individual: 32:
0)	0.00281569
1)	-0.581936
2)	0.368023
3)	0.890561
4)	-0.129002
5)	0.830815
6)	-0.985656
7)	1
8)	0.143594
9)	0.572314
10)	0.153356
11)	-0.71514
12)	-0.555345
13)	-0.516334
14)	-0.991455
15)	-0.164159

Individual: 33:
0)	0.540206
1)	0.420392
2)	0.456893
3)	0.876379
4)	-0.222929
5)	0.071569
6)	0.743095
7)	-0.382794
8)	-0.223792
9)	0.141148
10)	-0.461248
11)	0.467391
12)	0.490707
13)	0.472762
14)	0.478866
15)	-0.792807

Individual: 34:
0)	-0.545396
1)	0.538133
2)	0.11153
3)	-0.596057
4)	0.256142
5)	0.208289
6)	0.319711
7)	-0.0672933
8)	0.195654
9)	0.269448
10)	0.709586
11)	0.657582
12)	0.24955
13)	0.485644
14)	0.220872
15)	-0.473212

Individual: 35:
0)	0.542756
1)	0.420392
2)	0.456893
3)	0.792108
4)	-0.212867
5)	-0.205176
6)	0.458899
7)	-0.382794
8)	-0.223792
9)	0.141148
10)	-0.328162
11)	0.199069
12)	-0.227832
13)	0.472762
14)	0.728767
15)	-0.892639

Individual: 36:
0)	0.307718
1)	-0.136131
2)	-0.790399
3)	-0.313541
4)	-0.545824
5)	-0.406031
6)	0.717707
7)	0.102329
8)	0.176431
9)	-0.770928
10)	-0.0149236
11)	-0.241737
12)	-0.00637837
13)	0.586718
14)	0.0185247
15)	-0.235267

Individual: 37:
0)	0.391522
1)	0.849605
2)	-0.620106
3)	-0.00446208
4)	-0.6433
5)	0.990356
6)	0.0555589
7)	0.996033
8)	-0.804987
9)	0.250343
10)	-0.811213
11)	-0.124546
12)	0.863033
13)	-1
14)	0.789239
15)	-0.596384

Individual: 38:
0)	0.653105
1)	0.0643025
2)	0.212561
3)	-0.209632
4)	-1
5)	0.415754
6)	-0.798761
7)	0.246132
8)	0.726493
9)	-0.0169988
10)	-0.661795
11)	-0.00619526
12)	-0.239784
13)	0.743042
14)	0.119166
15)	-0.577657

Individual: 39:
0)	0.0530717
1)	0.222205
2)	0.463402
3)	0.799069
4)	-0.624491
5)	0.260353
6)	-0.198398
7)	-0.492599
8)	-0.72692
9)	0.904889
10)	0.243506
11)	-0.144383
12)	0.146702
13)	-0.395428
14)	0.0961028
15)	-0.548875

Individual: 40:
0)	-0.1712
1)	-0.913868
2)	0.616077
3)	-0.730583
4)	-0.543062
5)	0.57622
6)	0.79046
7)	0.713492
8)	0.487594
9)	0.230445
10)	-0.277749
11)	0.651793
12)	0.171675
13)	0.727165
14)	-0.739387
15)	-0.5009

Individual: 41:
0)	-0.545396
1)	0.538133
2)	-0.178564
3)	-0.596057
4)	0.256142
5)	0.208289
6)	-0.016654
7)	-0.35453
8)	0.195654
9)	0.269448
10)	0.709586
11)	0.693774
12)	0.188842
13)	0.200238
14)	0.220872
15)	-0.473212

Individual: 42:
0)	0.391522
1)	0.849605
2)	-0.620106
3)	-0.328104
4)	-0.6433
5)	0.97958
6)	-0.0899594
7)	0.996033
8)	-0.656154
9)	0.250343
10)	-0.811213
11)	0.438811
12)	0.863033
13)	-0.903134
14)	1
15)	-0.419965

Individual: 43:
0)	0.542756
1)	0.420392
2)	0.456893
3)	0.792108
4)	-0.212867
5)	-0.205176
6)	0.807733
7)	-0.382794
8)	-0.372625
9)	0.352284
10)	-0.292886
11)	0.467391
12)	-0.163276
13)	0.472762
14)	0.478866
15)	-0.669271

Individual: 44:
0)	0.198096
1)	-0.22953
2)	0.470016
3)	0.0993039
4)	0.254924
5)	-0.277322
6)	-0.69689
7)	-0.549791
8)	-0.149693
9)	0.605762
10)	0.0342112
11)	0.97998
12)	0.278906
13)	-0.308878
14)	-0.58309
15)	0.472539

Individual: 45:
0)	0.307718
1)	-0.356038
2)	-0.790399
3)	-0.203507
4)	-0.545824
5)	-0.419416
6)	0.706207
7)	0.102329
8)	0.53075
9)	-0.770928
10)	-0.0149236
11)	-0.241737
12)	-0.00637837
13)	0.586718
14)	-0.0977233
15)	-0.235267

Individual: 46:
0)	0.724479
1)	-0.511042
2)	0.652947
3)	0.70502
4)	0.993591
5)	0.99939
6)	-0.124758
7)	-0.215125
8)	-0.467574
9)	-0.405438
10)	0.680288
11)	-1
12)	-0.248268
13)	-0.814753
14)	0.354411
15)	-0.88757

Individual: 47:
0)	0.391522
1)	0.849605
2)	-0.620106
3)	-0.328104
4)	-0.6433
5)	0.990356
6)	0.183637
7)	0.996033
8)	-0.804987
9)	0.250343
10)	-0.811213
11)	-0.124546
12)	0.863033
13)	-0.903134
14)	0.97994
15)	-0.419965

Individual: 48:
0)	0.697623
1)	0.238642
2)	0.291803
3)	-0.441482
4)	0.233863
5)	-0.353749
6)	-0.434678
7)	0.190201
8)	0.77626
9)	-0.658132
10)	0.427778
11)	-0.055211
12)	-0.837031
13)	0.832279
14)	0.710685
15)	-0.750725

Individual: 49:
0)	0.307718
1)	-0.355754
2)	-0.790399
3)	-0.391102
4)	-0.545824
5)	-0.419416
6)	0.706207
7)	0.102329
8)	0.244154
9)	-0.770928
10)	-0.0149236
11)	-0.241737
12)	-0.00637837
13)	0.586718
14)	-0.0977233
15)	-0.16097

Individual: 50:
0)	0.790643
1)	0.420392
2)	0.354726
3)	0.810373
4)	-0.212867
5)	-0.180655
6)	0.807733
7)	-0.382794
8)	-0.223792
9)	0.405808
10)	-0.292886
11)	0.467391
12)	0.490707
13)	0.472762
14)	0.478866
15)	-0.721366


// ----------------------------------------------------------- //

Generation number: 2

Individual: 0:
0)	0.762362
1)	0.372295
2)	0.0868862
3)	-0.497111
4)	-0.12656
5)	-0.596118
6)	0.392438
7)	-0.419294
8)	-0.0571856
9)	-0.535142
10)	0.155736
11)	0.0142331
12)	0.472747
13)	-0.562728
14)	-0.324442
15)	0.926084

Individual: 1:
0)	0.376324
1)	0.110657
2)	0.212561
3)	-0.56475
4)	-0.98822
5)	0.415754
6)	-0.798761
7)	0.246132
8)	0.877715
9)	-0.014243
10)	0.253136
11)	-0.00619526
12)	-0.239784
13)	0.312055
14)	0.105625
15)	-0.393722

Individual: 2:
0)	-0.534272
1)	0.538133
2)	-0.178564
3)	-0.596057
4)	-0.44418
5)	0.208289
6)	-0.0967742
7)	-0.0672933
8)	0.195654
9)	0.269448
10)	0.709586
11)	0.657582
12)	0.24955
13)	0.485644
14)	0.220872
15)	-0.473212

Individual: 3:
0)	0.307718
1)	-0.158937
2)	-0.790399
3)	-0.203507
4)	0.154498
5)	-0.419416
6)	0.706207
7)	0.102329
8)	0.514206
9)	-0.770928
10)	-0.0149236
11)	-0.241737
12)	-0.00637837
13)	0.586718
14)	-0.0977233
15)	-0.235267

Individual: 4:
0)	0.911435
1)	0.261696
2)	-0.64684
3)	-0.457695
4)	-0.736747
5)	0.530045
6)	0.903439
7)	0.387576
8)	-0.663238
9)	-0.178341
10)	-0.88818
11)	0.475072
12)	-0.736747
13)	0.694143
14)	0.728629
15)	0.383275

Individual: 5:
0)	0.198096
1)	-0.113318
2)	0.470016
3)	0.156682
4)	0.0545183
5)	-0.277322
6)	-0.69689
7)	-0.549791
8)	-0.43079
9)	0.605762
10)	-0.136769
11)	0.97998
12)	0.278906
13)	-0.308878
14)	-0.58309
15)	0.502588

Individual: 6:
0)	-0.110132
1)	-0.489731
2)	0.368023
3)	0.890561
4)	-0.129002
5)	0.78045
6)	-0.985656
7)	1
8)	0.143594
9)	0.572314
10)	-0.0709647
11)	-0.71514
12)	-0.422882
13)	-0.233985
14)	-0.991455
15)	-0.164159

Individual: 7:
0)	0.590503
1)	-0.606983
2)	-0.859432
3)	-0.221168
4)	0.181494
5)	-0.85815
6)	-0.604663
7)	-0.433168
8)	0.193155
9)	-0.0913419
10)	0.390616
11)	0.394696
12)	-0.249868
13)	0.368938
14)	0.192804
15)	0.416648

Individual: 8:
0)	-0.572799
1)	0.538133
2)	-0.178564
3)	-0.596057
4)	0.257451
5)	0.0470687
6)	-0.204379
7)	-0.0672933
8)	0.0164892
9)	0.0651051
10)	0.814243
11)	0.657582
12)	0.24955
13)	0.564922
14)	0.220872
15)	-0.648235

Individual: 9:
0)	0.405072
1)	0.0643025
2)	0.212561
3)	-0.316614
4)	-0.7743
5)	0.415754
6)	-0.986294
7)	0.246132
8)	0.726493
9)	-0.0169988
10)	0.449382
11)	-0.00619526
12)	-0.239784
13)	0.556937
14)	0.105625
15)	-0.328804

Individual: 10:
0)	0.927985
1)	0.420392
2)	0.456893
3)	0.774395
4)	-0.222929
5)	0.071569
6)	0.84702
7)	-0.382794
8)	-0.223792
9)	0.141148
10)	-0.0604773
11)	0.467391
12)	0.490707
13)	0.472762
14)	0.478866
15)	-0.721366

Individual: 11:
0)	0.307718
1)	0.0171514
2)	-0.790399
3)	0.0101016
4)	-0.545824
5)	-0.406031
6)	0.717707
7)	0.102329
8)	0.176431
9)	-0.770928
10)	-0.247332
11)	-0.241737
12)	-0.00637837
13)	0.586718
14)	0.0185247
15)	-0.237785

Individual: 12:
0)	0.702445
1)	0.488632
2)	-0.690237
3)	-0.346171
4)	-0.841304
5)	-0.651152
6)	-0.179271
7)	0.640004
8)	0.169405
9)	-0.0012299
10)	-0.182043
11)	-0.194705
12)	-0.0688803
13)	0.00241096
14)	-0.694693
15)	-0.353923

Individual: 13:
0)	0.391522
1)	1
2)	-0.620106
3)	-0.328104
4)	-0.6433
5)	0.759474
6)	-0.0372757
7)	0.996033
8)	-0.804987
9)	0.250343
10)	-0.811213
11)	-0.124546
12)	-0.543071
13)	-0.903134
14)	0.789239
15)	-0.419965

Individual: 14:
0)	0.590503
1)	-0.496649
2)	-0.859432
3)	-0.341408
4)	0.181494
5)	-0.85815
6)	-0.604663
7)	-0.433168
8)	0.355409
9)	-0.0904721
10)	0.489157
11)	0.394696
12)	-0.190316
13)	0.368938
14)	0.208771
15)	0.416648

Individual: 15:
0)	0.542039
1)	-0.120887
2)	0.952028
3)	-0.766289
4)	0.25183
5)	0.257851
6)	0.787896
7)	-0.733583
8)	0.130646
9)	0.80401
10)	0.560167
11)	0.930418
12)	-0.532362
13)	0.803095
14)	0.594836
15)	0.906796

Individual: 16:
0)	0.18909
1)	0.0565296
2)	-0.885922
3)	0.215369
4)	0.566637
5)	0.605213
